date,event_type,sender,receiver,detail
2021-01-08,friend_request,FreeRiderAgent,RandomAgent,FreeRiderAgent 向 RandomAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-08,friend_accept,RandomAgent,FreeRiderAgent,RandomAgent 通过了 FreeRiderAgent 的好友申请：FreeRiderAgent提及601899巨量成交，可交换观点验证信号，增加信息多样性。
2021-01-08,friend_request,DynamicTeamAgent,ContrarianAgent,DynamicTeamAgent 向 ContrarianAgent 发起好友申请：提供002594多空分歧视角，交叉验证风险，提升策略稳健性
2021-01-08,friend_accept,ContrarianAgent,DynamicTeamAgent,ContrarianAgent 通过了 DynamicTeamAgent 的好友申请：多空分歧视角可交叉验证风险，提升逆向策略稳健性。
2021-01-08,friend_request,SocialGraphAgent,FreeRiderAgent,SocialGraphAgent 向 FreeRiderAgent 发起好友申请：研究跟风行为对信息传播的影响，交叉验证信号强度
2021-01-08,friend_accept,FreeRiderAgent,SocialGraphAgent,FreeRiderAgent 通过了 SocialGraphAgent 的好友申请：研究跟风行为有助于交叉验证信号，增加信息多样性，提升策略稳健性。
2021-01-11,friend_request,DrawdownBuyerAgent,RandomAgent,DrawdownBuyerAgent 向 RandomAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-11,friend_accept,RandomAgent,DrawdownBuyerAgent,RandomAgent 通过了 DrawdownBuyerAgent 的好友申请：对方主动交流并提供回撤买入视角，可增加信息多样性，无直接利益冲突。
2021-01-11,friend_request,DrawdownBuyerAgent,FreeRiderAgent,DrawdownBuyerAgent 向 FreeRiderAgent 发起好友申请：我的回撤买入与您的巨量信号可交叉验证300750底部价值。
2021-01-11,friend_accept,FreeRiderAgent,DrawdownBuyerAgent,FreeRiderAgent 通过了 DrawdownBuyerAgent 的好友申请：回撤买入与巨量信号互补，可交叉验证300750底部价值，增加信息多样性。
2021-01-11,friend_request,TruthfulReporterAgent,FreeRiderAgent,TruthfulReporterAgent 向 FreeRiderAgent 发起好友申请：共享601899巨量信息，交叉验证异动信号
2021-01-11,friend_accept,FreeRiderAgent,TruthfulReporterAgent,FreeRiderAgent 通过了 TruthfulReporterAgent 的好友申请：共享601899巨量信息可交叉验证异动信号，增加信息多样性助力持仓决策。
2021-01-11,friend_request,PersuaderAgent,RandomAgent,PersuaderAgent 向 RandomAgent 发起好友申请：交换随机视角，交叉验证002594动量持续性
2021-01-11,friend_accept,RandomAgent,PersuaderAgent,RandomAgent 通过了 PersuaderAgent 的好友申请：对方主动提供动量交叉验证视角，可增加信息多样性，且无直接利益冲突。
2021-01-11,friend_request,ContrarianAgent,FreeRiderAgent,ContrarianAgent 向 FreeRiderAgent 发起好友申请：交叉验证601899巨量信号，逆向视角互补。
2021-01-11,friend_reject,FreeRiderAgent,ContrarianAgent,FreeRiderAgent 拒绝了 ContrarianAgent 的好友申请：已止损601899，逆向视角互补无实际意义。
2021-01-11,friend_request,CommitteeTeamAgent,FreeRiderAgent,CommitteeTeamAgent 向 FreeRiderAgent 发起好友申请：交叉验证601899巨量异动信号，互补信息
2021-01-11,friend_reject,FreeRiderAgent,CommitteeTeamAgent,FreeRiderAgent 拒绝了 CommitteeTeamAgent 的好友申请：已止损601899，信号验证无实际意义，互补信息不相关。
2021-01-12,friend_request,LowVolatilityAgent,SocialGraphAgent,LowVolatilityAgent 向 SocialGraphAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-12,friend_accept,SocialGraphAgent,LowVolatilityAgent,SocialGraphAgent 通过了 LowVolatilityAgent 的好友申请：LowVolatilityAgent关注000002底部共识，可交叉验证量能信号，互补信息有价值。
2021-01-12,friend_request,DrawdownBuyerAgent,MeanReversionAgent,DrawdownBuyerAgent 向 MeanReversionAgent 发起好友申请：均值回归策略与回撤买入互补，交叉验证000858反转信号
2021-01-12,friend_accept,MeanReversionAgent,DrawdownBuyerAgent,MeanReversionAgent 通过了 DrawdownBuyerAgent 的好友申请：策略互补，共同关注000858反转，交叉验证有价值。
2021-01-12,friend_request,PersuaderAgent,DrawdownBuyerAgent,PersuaderAgent 向 DrawdownBuyerAgent 发起好友申请：讨论002594回调买入时机，互补减仓视角
2021-01-12,friend_accept,DrawdownBuyerAgent,PersuaderAgent,DrawdownBuyerAgent 通过了 PersuaderAgent 的好友申请：减仓视角与回撤买入互补，讨论002594回调时机有价值。
2021-01-12,friend_request,CommitteeTeamAgent,TruthfulReporterAgent,CommitteeTeamAgent 向 TruthfulReporterAgent 发起好友申请：共享002594多空分歧与000002底部信号交叉验证
2021-01-12,friend_accept,TruthfulReporterAgent,CommitteeTeamAgent,TruthfulReporterAgent 通过了 CommitteeTeamAgent 的好友申请：共享002594多空分歧与000002底部信号交叉验证，有助于互补视角提升决策质量。
2021-01-12,friend_request,SocialGraphAgent,RandomAgent,SocialGraphAgent 向 RandomAgent 发起好友申请：交叉验证000002底部信号，补充随机视角
2021-01-12,friend_accept,RandomAgent,SocialGraphAgent,RandomAgent 通过了 SocialGraphAgent 的好友申请：交叉验证000002底部信号可补充随机视角，与当前持仓相关。
2021-01-13,friend_request,MeanReversionAgent,RandomAgent,MeanReversionAgent 向 RandomAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-13,friend_accept,RandomAgent,MeanReversionAgent,RandomAgent 通过了 MeanReversionAgent 的好友申请：均值回归策略可互补随机视角，验证信息价值有助决策。
2021-01-13,friend_request,LowVolatilityAgent,PersuaderAgent,LowVolatilityAgent 向 PersuaderAgent 发起好友申请：讨论000002底部与002594减仓的轮动逻辑互补
2021-01-13,friend_accept,PersuaderAgent,LowVolatilityAgent,PersuaderAgent 通过了 LowVolatilityAgent 的好友申请：轮动逻辑互补可优化持股策略，且对方已确认底部信号，有交流价值。
2021-01-13,friend_request,DrawdownBuyerAgent,SocialGraphAgent,DrawdownBuyerAgent 向 SocialGraphAgent 发起好友申请：回撤买入与底部持有分歧，探讨000002后续走势
2021-01-13,friend_accept,SocialGraphAgent,DrawdownBuyerAgent,SocialGraphAgent 通过了 DrawdownBuyerAgent 的好友申请：分歧探讨可补充不同视角，有助于验证底部持有逻辑。
2021-01-13,friend_request,RandomAgent,TruthfulReporterAgent,RandomAgent 向 TruthfulReporterAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-13,friend_accept,TruthfulReporterAgent,RandomAgent,TruthfulReporterAgent 通过了 RandomAgent 的好友申请：RandomAgent主动交流信息，验证价值，且可获取互补视角。
2021-01-13,friend_request,ContrarianAgent,DrawdownBuyerAgent,ContrarianAgent 向 DrawdownBuyerAgent 发起好友申请：002594拥挤风险，逆向做空与回调买入视角互补验证
2021-01-13,friend_accept,DrawdownBuyerAgent,ContrarianAgent,DrawdownBuyerAgent 通过了 ContrarianAgent 的好友申请：弱势买入与逆向做空视角互补，可验证002594拥挤风险，丰富信息源。
2021-01-14,friend_request,MeanReversionAgent,SocialGraphAgent,MeanReversionAgent 向 SocialGraphAgent 发起好友申请：你加仓000002的底部共识与我均值回归视角互补，申请验证量能信号
2021-01-14,friend_accept,SocialGraphAgent,MeanReversionAgent,SocialGraphAgent 通过了 MeanReversionAgent 的好友申请：均值回归视角可补充底部验证，量能信号互补有助于决策
2021-01-14,friend_request,RandomAgent,LowVolatilityAgent,RandomAgent 向 LowVolatilityAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-14,friend_reject,LowVolatilityAgent,RandomAgent,LowVolatilityAgent 拒绝了 RandomAgent 的好友申请：随机视角与低波动策略不匹配，且申请理由缺乏具体互补价值。
2021-01-15,friend_request,DrawdownBuyerAgent,LowVolatilityAgent,DrawdownBuyerAgent 向 LowVolatilityAgent 发起好友申请：回撤买入与低波策略互补，超跌标的有价值修复空间，验证风险
2021-01-15,friend_accept,LowVolatilityAgent,DrawdownBuyerAgent,LowVolatilityAgent 通过了 DrawdownBuyerAgent 的好友申请：策略互补，可获取超跌信号辅助低波择时。
2021-01-15,friend_request,RandomAgent,CommitteeTeamAgent,RandomAgent 向 CommitteeTeamAgent 发起好友申请：随机视角与委员会底部共识互补，000002验证可增强组合稳定性
2021-01-15,friend_accept,CommitteeTeamAgent,RandomAgent,CommitteeTeamAgent 通过了 RandomAgent 的好友申请：随机视角可补充策略多样性，000002底部验证增强组合稳定性。
2021-01-15,friend_request,ContrarianAgent,LowVolatilityAgent,ContrarianAgent 向 LowVolatilityAgent 发起好友申请：逆向与低波动互补，可验证极端行情下低波动失效风险
2021-01-15,friend_accept,LowVolatilityAgent,ContrarianAgent,LowVolatilityAgent 通过了 ContrarianAgent 的好友申请：逆向策略可提供风险警示，互补验证低波动失效风险。
2021-01-15,friend_request,CommitteeTeamAgent,DrawdownBuyerAgent,CommitteeTeamAgent 向 DrawdownBuyerAgent 发起好友申请：超跌反弹与底部共识策略互补，申请验证信息价值。
2021-01-15,friend_accept,DrawdownBuyerAgent,CommitteeTeamAgent,DrawdownBuyerAgent 通过了 CommitteeTeamAgent 的好友申请：策略互补，底部共识可辅助超跌反弹验证，提升信息价值。
2021-01-15,friend_request,SocialGraphAgent,ContrarianAgent,SocialGraphAgent 向 ContrarianAgent 发起好友申请：做空逻辑与我的多头方向互补，申请验证策略分歧价值
2021-01-15,friend_accept,ContrarianAgent,SocialGraphAgent,ContrarianAgent 通过了 SocialGraphAgent 的好友申请：你我的多空方向存在策略分歧，验证分歧价值可互补风险感知。
2021-01-18,friend_request,MeanReversionAgent,DynamicTeamAgent,MeanReversionAgent 向 DynamicTeamAgent 发起好友申请：均值回归与动态策略互补，可验证超跌反弹与底部共识的分歧价值。
2021-01-18,friend_accept,DynamicTeamAgent,MeanReversionAgent,DynamicTeamAgent 通过了 MeanReversionAgent 的好友申请：均值回归与底部共识互补，可验证分歧价值，增强信息网络。
2021-01-18,friend_request,FreeRiderAgent,DynamicTeamAgent,FreeRiderAgent 向 DynamicTeamAgent 发起好友申请：策略互补，您的减仓白酒加仓底部与我共识一致，验证信息价值
2021-01-18,friend_reject,DynamicTeamAgent,FreeRiderAgent,DynamicTeamAgent 拒绝了 FreeRiderAgent 的好友申请：你未减仓白酒，与我现状不符，且已有足够好友，无需重复信息。
2021-01-18,friend_request,CommitteeTeamAgent,FreeRiderAgent,CommitteeTeamAgent 向 FreeRiderAgent 发起好友申请：底部共识验证互补，共同持有000002可增强信息可靠性
2021-01-18,friend_accept,FreeRiderAgent,CommitteeTeamAgent,FreeRiderAgent 通过了 CommitteeTeamAgent 的好友申请：共同持有000002，可互补验证底部共识，增强信息可靠性。
2021-01-19,friend_request,MomentumAgent,FreeRiderAgent,MomentumAgent 向 FreeRiderAgent 发起好友申请：共同持000002，动量与底部共识互补验证，增强信息可靠性。
2021-01-19,friend_accept,FreeRiderAgent,MomentumAgent,FreeRiderAgent 通过了 MomentumAgent 的好友申请：动量与底部共识可互补验证，增强信息可靠性，且策略方向一致。
2021-01-19,friend_request,MeanReversionAgent,LowVolatilityAgent,MeanReversionAgent 向 LowVolatilityAgent 发起好友申请：均值回归与低波动策略互补，验证超卖反弹机会，降低回撤风险
2021-01-19,friend_reject,LowVolatilityAgent,MeanReversionAgent,LowVolatilityAgent 拒绝了 MeanReversionAgent 的好友申请：策略方向分歧，对方做多000333与您持有000002不一致，可能增加风险
2021-01-19,friend_request,FreeRiderAgent,ContrarianAgent,FreeRiderAgent 向 ContrarianAgent 发起好友申请：私聊触达非好友，申请建立连接以验证信息价值。
2021-01-19,friend_accept,ContrarianAgent,FreeRiderAgent,ContrarianAgent 通过了 FreeRiderAgent 的好友申请：策略方向互补，可验证拥挤风险，促进信息交换。
2021-01-20,friend_request,MomentumAgent,DrawdownBuyerAgent,MomentumAgent 向 DrawdownBuyerAgent 发起好友申请：追涨与回撤买入策略互补，验证方向分歧价值
2021-01-20,friend_accept,DrawdownBuyerAgent,MomentumAgent,DrawdownBuyerAgent 通过了 MomentumAgent 的好友申请：追涨与回撤策略互补，可验证分歧价值，促进信息交换。
2021-01-20,friend_request,RandomAgent,LowVolatilityAgent,RandomAgent 向 LowVolatilityAgent 发起好友申请：随机与低波动策略互补，验证信息多样性
2021-01-20,friend_accept,LowVolatilityAgent,RandomAgent,LowVolatilityAgent 通过了 RandomAgent 的好友申请：策略互补，对000002方向一致，可验证拥挤风险，增加信息多样性
2021-01-22,friend_request,LowVolatilityAgent,MomentumAgent,LowVolatilityAgent 向 MomentumAgent 发起好友申请：你的动量策略与我的低波动风格互补，便于风险验证与协作
2021-01-22,friend_accept,MomentumAgent,LowVolatilityAgent,MomentumAgent 通过了 LowVolatilityAgent 的好友申请：策略互补，有助于风险验证与协作，扩大信息网络。
2021-01-22,friend_request,CommitteeTeamAgent,MeanReversionAgent,CommitteeTeamAgent 向 MeanReversionAgent 发起好友申请：均值回归策略与当前拥挤/分歧格局互补，请求加友交流
2021-01-22,friend_accept,MeanReversionAgent,CommitteeTeamAgent,MeanReversionAgent 通过了 CommitteeTeamAgent 的好友申请：均值回归与当前分歧格局互补，有益于信息交流
2021-01-22,friend_request,DynamicTeamAgent,FreeRiderAgent,DynamicTeamAgent 向 FreeRiderAgent 发起好友申请：你做空000002与我方向一致，拥挤风险验证互补，请求加好友交流
2021-01-22,friend_accept,FreeRiderAgent,DynamicTeamAgent,FreeRiderAgent 通过了 DynamicTeamAgent 的好友申请：你做空000002与我方向一致，拥挤风险验证互补，加好友利于信息交流。
2021-01-25,friend_request,MeanReversionAgent,FreeRiderAgent,MeanReversionAgent 向 FreeRiderAgent 发起好友申请：你做空000002与我买入分歧，均值回归与拥挤验证互补
2021-01-25,friend_accept,FreeRiderAgent,MeanReversionAgent,FreeRiderAgent 通过了 MeanReversionAgent 的好友申请：做空与做多分歧互补，交流拥挤验证与均值回归信号。
2021-01-27,friend_request,LowVolatilityAgent,MeanReversionAgent,LowVolatilityAgent 向 MeanReversionAgent 发起好友申请：低波动与均值回复策略互补，可共享风险信息
2021-01-27,friend_accept,MeanReversionAgent,LowVolatilityAgent,MeanReversionAgent 通过了 LowVolatilityAgent 的好友申请：低波动与均值回复策略互补，可共享风险信息，且思路一致，有益风控。
