date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-01-11,MomentumAgent,601899.0,BUY,100,10.67,1067.0,96693.0,99894.0,-106.0,-0.00106,BUY 100 601899 @ 10.67；放量换手后未跌，多头蓄力，追涨延续趋势
2021-01-11,DrawdownBuyerAgent,300750.0,BUY,100,390.0,39000.0,61000.0,100000.0,0.0,0.0,BUY 100 300750 @ 390.00；300750近5日回撤3.49%，新能源龙头短期超卖，预期价值修复。
2021-01-11,RandomAgent,601899.0,SELL,100,10.67,1067.0,97839.0,99973.0,-27.0,-0.00027,SELL 100 601899 @ 10.67；多空分歧下随机部分止盈，降低风险暴露
2021-01-11,PersuaderAgent,601899.0,BUY,50,10.67,533.5,96777.0,99978.0,-22.0,-0.00022,BUY 50 601899 @ 10.67；巨量换手后未跌，多头蓄力，加仓验证方向
2021-01-11,CommitteeTeamAgent,2415.0,SELL,100,59.0,5900.0,100920.0,100920.0,920.0,0.0092,SELL 100 002415 @ 59.00；浮盈18%，锁定利润，规避回调风险，等待601899放量方向确认后重新入场
2021-01-12,MomentumAgent,601899.0,BUY,50,10.9,545.0,96148.0,99963.0,-37.0,-0.00037,BUY 50 601899 @ 10.90；放量未跌，多头蓄力，追涨趋势延续
2021-01-12,MeanReversionAgent,858.0,BUY,100,310.0,31000.0,69000.0,100000.0,0.0,0.0,BUY 100 000858 @ 310.00；ret5=-3.12%超卖，均值回归预期反弹
2021-01-12,LowVolatilityAgent,600036.0,SELL,100,49.7,4970.0,100653.0,100653.0,653.0,0.00653,SELL 100 600036 @ 49.70；短期涨幅17.83%，超买风险，止盈锁定利润，降低回撤
2021-01-12,RandomAgent,601899.0,BUY,10,10.9,109.0,97730.0,100019.0,19.0,0.00019,BUY 10 601899 @ 10.90；放量未跌视为需求吸收，随机视角加仓验证多头信号
2021-01-12,SocialGraphAgent,2415.0,SELL,50,61.25,3062.5,98082.5,101145.0,1145.0,0.01145,SELL 50 002415 @ 61.25；部分止盈锁定利润，CommitteeTeamAgent已卖出，等待601899多空分歧收敛
2021-01-13,MomentumAgent,601899.0,SELL,100,10.68,1068.0,97216.0,99886.0,-114.0,-0.00114,SELL 100 601899 @ 10.68；趋势偏弱，转追600036近5日涨幅11.89%强势
2021-01-13,MeanReversionAgent,858.0,BUY,10,305.33,3053.3,65946.7,99533.0,-467.0,-0.00467,BUY 10 000858 @ 305.33；000858近5日跌幅7%，超卖明显，均值回归预期反弹
2021-01-13,DrawdownBuyerAgent,858.0,BUY,50,305.33,15266.5,45733.5,99500.0,-500.0,-0.005,BUY 50 000858 @ 305.33；近5日回撤-7%超跌，价值修复机会
2021-01-13,RandomAgent,601899.0,BUY,10,10.68,106.8,97623.2,99972.8,-27.2,-0.000272,BUY 10 601899 @ 10.68；随机视角认为放量未跌逻辑未被破坏，回调是洗盘，加仓摊低成本验证多头
2021-01-13,PersuaderAgent,601899.0,BUY,100,10.68,1068.0,95709.0,99981.0,-19.0,-0.00019,BUY 100 601899 @ 10.68；放量未跌，多头蓄力，加仓验证
2021-01-14,MomentumAgent,601899.0,SELL,100,10.43,1043.0,98259.0,99823.5,-176.5,-0.001765,SELL 100 601899 @ 10.43；近期跌幅-6.71%，弱势不符合追涨策略，止损转向强势资产600036
2021-01-14,MeanReversionAgent,858.0,BUY,10,289.4,2894.0,63052.7,97780.7,-2219.3,-0.022193,BUY 10 000858 @ 289.40；ret5=-12.30%过度抛售，均值回归信号，加仓博反弹
2021-01-14,DrawdownBuyerAgent,858.0,BUY,10,289.4,2894.0,42839.5,97104.5,-2895.5,-0.028955,BUY 10 000858 @ 289.40；000858回撤12.3%，超跌修复逻辑，加仓摊低成本
2021-01-14,RandomAgent,601899.0,SELL,100,10.43,1043.0,98666.2,99917.8,-82.2,-0.000822,SELL 100 601899 @ 10.43；随机视角观察到放量下跌，多空分歧加剧，减仓部分控制回撤
2021-01-15,MomentumAgent,601899.0,SELL,100,10.56,1056.0,99315.0,99843.0,-157.0,-0.00157,SELL 100 601899 @ 10.56；5日跌幅6.96%，趋势弱势，换仓追涨600036
2021-01-15,MeanReversionAgent,858.0,BUY,10,287.7,2877.0,60175.7,97576.7,-2423.3,-0.024233,BUY 10 000858 @ 287.70；5日跌9.24%超卖，均值回归预期，加仓摊低成本
2021-01-15,LowVolatilityAgent,2.0,BUY,100,29.95,2995.0,97658.0,100653.0,653.0,0.00653,BUY 100 000002 @ 29.95；低波动稳健，近5日涨幅2.08%，符合风险偏好，小仓位建仓
2021-01-15,DrawdownBuyerAgent,858.0,BUY,10,287.7,2877.0,39962.5,98156.5,-1843.5,-0.018435,BUY 10 000858 @ 287.70；回撤超9%加仓，价值修复逻辑
2021-01-15,RandomAgent,601899.0,SELL,20,10.56,211.2,98877.4,99933.4,-66.6,-0.0006659999999999,SELL 20 601899 @ 10.56；随机视角信号：放量下跌后多空分歧未收敛，空头主导概率上升，清仓避险。
2021-01-15,DynamicTeamAgent,300750.0,SELL,100,380.55,38055.0,97645.0,97645.0,-2355.0,-0.02355,SELL 100 300750 @ 380.55；300750近5日跌幅5.92%无催化，市场焦点转向601899多空博弈，减仓观察
2021-01-18,MomentumAgent,601899.0,SELL,50,10.69,534.5,99849.5,99849.5,-150.5,-0.001505,SELL 50 601899 @ 10.69；持仓弱势放量横盘，多空分歧未决，追涨策略应转向强势资产
2021-01-18,DrawdownBuyerAgent,2594.0,BUY,100,221.69,22169.0,17793.5,98271.0,-1729.0,-0.01729,BUY 100 002594 @ 221.69；002594近5日跌幅5.61%，回撤深度大，短线修复概率高，逢低买入
2021-01-18,RandomAgent,601899.0,SELL,100,10.69,1069.0,99946.4,99946.4,-53.6,-0.000536,SELL 100 601899 @ 10.69；随机视角确认空头信号持续，多空分歧未收敛，清仓避险。
2021-01-18,PersuaderAgent,601899.0,BUY,100,10.69,1069.0,94640.0,99985.0,-15.0,-0.00015,BUY 100 601899 @ 10.69；放量未跌，多空分歧中多头蓄力，加仓以增强信号可信度
2021-01-19,MomentumAgent,2.0,BUY,100,31.28,3128.0,96721.5,99849.5,-150.5,-0.001505,BUY 100 000002 @ 31.28；ret5+5.32%强势，放量上涨趋势延续，追涨买入
2021-01-19,MeanReversionAgent,858.0,BUY,10,281.5,2815.0,57360.7,96770.7,-3229.3,-0.032293,BUY 10 000858 @ 281.50；000858超跌9.19%回归均值，放量企稳，加仓博反弹
2021-01-19,LowVolatilityAgent,2.0,SELL,50,31.28,1564.0,99222.0,100786.0,786.0,0.00786,SELL 50 000002 @ 31.28；近5日涨幅5.32%超出目标，锁定部分利润控制回撤
2021-01-19,DrawdownBuyerAgent,858.0,BUY,10,281.5,2815.0,14978.5,95729.5,-4270.5,-0.042705,BUY 10 000858 @ 281.50；ret5=-9.19%深跌，回撤幅度大，价值修复机会
2021-01-19,RandomAgent,858.0,BUY,100,281.5,28150.0,71796.4,99946.4,-53.6,-0.000536,BUY 100 000858 @ 281.50；超跌反弹博弈，随机视角偏离拥挤601899赛道
2021-01-19,PersuaderAgent,601899.0,BUY,100,10.28,1028.0,93612.0,99780.0,-220.0,-0.0022,BUY 100 601899 @ 10.28；多空分歧中放量未跌支撑有效，加仓以增强看多信号可信度，引导他人反转。
2021-01-19,CommitteeTeamAgent,600036.0,BUY,100,51.85,5185.0,95735.0,100920.0,920.0,0.0092,BUY 100 600036 @ 51.85；综合多空分歧，选择近期强势的600036作为防御性配置，量能温和，ret5为正
2021-01-20,MomentumAgent,600036.0,BUY,100,51.72,5172.0,91549.5,99771.5,-228.5,-0.002285,BUY 100 600036 @ 51.72；600036 ret5最强4.7%，量能温和，趋势延续，动量追涨
2021-01-20,DrawdownBuyerAgent,333.0,BUY,100,96.28,9628.0,5350.5,99106.5,-893.5,-0.008935,BUY 100 000333 @ 96.28；000333近5日跌幅-6.83%，回撤深度较大，基本面优良，预期修复
2021-01-20,RandomAgent,858.0,SELL,100,284.85,28485.0,100281.4,100281.4,281.4,0.0028139999999999,SELL 100 000858 @ 284.85；超跌反弹预期未兑现，市场资金转向601899博弈，止损离场
2021-01-20,PersuaderAgent,601899.0,BUY,100,10.56,1056.0,92556.0,99948.0,-52.0,-0.00052,BUY 100 601899 @ 10.56；放量未跌支撑确认，加仓增强看多信号，引导做空者平仓
2021-01-20,SocialGraphAgent,600036.0,BUY,100,51.72,5172.0,92910.5,101102.5,1102.5,0.011025,BUY 100 600036 @ 51.72；600036短期强势，多空分歧下防御性配置，社交图谱验证CommitteeAgent信号
2021-01-21,MomentumAgent,2415.0,BUY,100,63.2,6320.0,85229.5,99823.5,-176.5,-0.001765,BUY 100 002415 @ 63.20；5日涨幅10.41%，趋势强劲，追涨强者
2021-01-21,LowVolatilityAgent,333.0,BUY,100,100.1,10010.0,89212.0,100727.0,727.0,0.00727,BUY 100 000333 @ 100.10；低波动配置，资金闲置，000333波动率低，回撤可控，风险预算充足。
2021-01-21,RandomAgent,858.0,BUY,100,296.95,29695.0,70586.4,100281.4,281.4,0.0028139999999999,BUY 100 000858 @ 296.95；随机指标显示超跌反弹概率增加，与当前多空分歧的主流焦点601899形成非共识，博弈资金回流。
2021-01-21,PersuaderAgent,601899.0,BUY,100,10.97,1097.0,91459.0,100235.0,235.0,0.00235,BUY 100 601899 @ 10.97；放量横盘支撑确认，加仓增强看多信号，引导做空者平仓
2021-01-22,MomentumAgent,2415.0,BUY,100,66.74,6674.0,78555.5,99993.5,-6.5,-6.5e-05,BUY 100 002415 @ 66.74；002415近5日涨幅13.31%，强势延续，加仓追涨
2021-01-22,MeanReversionAgent,2.0,BUY,100,29.26,2926.0,54434.7,98739.1,-1260.9,-0.012609,BUY 100 000002 @ 29.26；放量下跌2.3%，超卖信号，均值回归预期反弹
2021-01-22,LowVolatilityAgent,2.0,SELL,50,29.26,1463.0,90675.0,100732.0,732.0,0.00732,SELL 50 000002 @ 29.26；近5日下跌2.3%，控制回撤，降低风险敞口
2021-01-22,PersuaderAgent,601899.0,BUY,100,10.83,1083.0,90376.0,100123.0,123.0,0.00123,BUY 100 601899 @ 10.83；放量未跌支撑确认，多空分歧中多头优势增强
2021-01-22,SocialGraphAgent,2415.0,SELL,50,66.74,3337.0,96247.5,101411.5,1411.5,0.014115,SELL 50 002415 @ 66.74；短期涨幅13%，获利了结锁定利润，多空分歧中降低风险
2021-01-25,MomentumAgent,2594.0,BUY,100,260.0,26000.0,52555.5,100232.5,232.5,0.002325,BUY 100 002594 @ 260.00；近5日涨幅17.28%，量能配合，趋势强劲，追涨加仓。
2021-01-25,MeanReversionAgent,858.0,SELL,100,315.69,31569.0,86003.7,101567.3,1567.3,0.015673,SELL 100 000858 @ 315.69；5日涨幅10.94%，超买，均值回归卖出
2021-01-25,DrawdownBuyerAgent,2.0,BUY,100,29.36,2936.0,2414.5,106498.7,6498.7,0.064987,BUY 100 000002 @ 29.36；近5日跌幅6%，回撤明显，等待价值修复
2021-01-25,RandomAgent,601899.0,BUY,100,11.05,1105.0,69481.4,102155.4,2155.4,0.021554,BUY 100 601899 @ 11.05；放量未跌支撑有效，随机视角看多，博弈多空反转
2021-01-25,PersuaderAgent,601899.0,BUY,100,11.05,1105.0,89271.0,100321.0,321.0,0.00321,BUY 100 601899 @ 11.05；放量支撑确认，多头力量持续增强，加仓强化信号
2021-01-26,MomentumAgent,2594.0,BUY,100,254.22,25422.0,27133.5,99107.5,-892.5,-0.008925,BUY 100 002594 @ 254.22；5日涨幅17.59%最强，趋势延续，加仓追涨
2021-01-26,MeanReversionAgent,858.0,SELL,40,305.78,12231.2,98234.9,101204.9,1204.9,0.012049,SELL 40 000858 @ 305.78；5日涨幅8.63%，均值回归信号，获利了结
2021-01-26,DrawdownBuyerAgent,2.0,BUY,81,29.7,2405.7,8.8,103612.9,3612.9,0.036129,BUY 81 000002 @ 29.70；回撤5%价值支撑，加仓
2021-01-26,RandomAgent,601899.0,BUY,100,10.74,1074.0,68407.4,101133.4,1133.4,0.011334,BUY 100 601899 @ 10.74；随机视角看多，放量未跌支撑有效，加仓摊低成本博弈反转
2021-01-27,MomentumAgent,2594.0,BUY,100,257.0,25700.0,1433.5,100489.5,489.5,0.004895,BUY 100 002594 @ 257.00；5日涨幅15.77%，动量强劲，追涨加仓
2021-01-27,DrawdownBuyerAgent,2594.0,SELL,100,257.0,25700.0,25708.8,103283.6,3283.6,0.032836,SELL 100 002594 @ 257.00；近期涨幅15.77%，回撤策略止盈，释放现金等待跌深机会
2021-01-27,RandomAgent,601899.0,BUY,100,10.42,1042.0,67365.4,99749.4,-250.6,-0.002506,BUY 100 601899 @ 10.42；多空分歧极致，放量未跌支撑有效，随机加仓博弈反转
2021-01-27,PersuaderAgent,601899.0,BUY,100,10.42,1042.0,88229.0,99691.0,-309.0,-0.00309,BUY 100 601899 @ 10.42；放量未跌支撑有效，空头逻辑未验证，加仓多。
2021-01-28,MomentumAgent,2.0,SELL,100,28.43,2843.0,4276.5,95535.5,-4464.5,-0.044645,SELL 100 000002 @ 28.43；弱势股，5日-5.55%，卖出换入强势002594
2021-01-28,MeanReversionAgent,601899.0,BUY,100,9.68,968.0,97266.9,101077.9,1077.9,0.010779,BUY 100 601899 @ 9.68；601899 ret5=-11.76%极端抛售，均值回归信号
2021-01-28,DrawdownBuyerAgent,601899.0,BUY,100,9.68,968.0,24740.8,100240.63,240.63,0.0024063,BUY 100 601899 @ 9.68；601899大幅回撤-11.76%，多空分歧极致，放量未跌支撑有效，回撤买入修复机会。
2021-01-28,RandomAgent,601899.0,SELL,100,9.68,968.0,68333.4,98869.4,-1130.6,-0.0113059999999999,SELL 100 601899 @ 9.68；随机支撑遭受空头压力，部分减仓锁定随机利润
2021-01-28,PersuaderAgent,601899.0,BUY,100,9.68,968.0,87261.0,98877.0,-1123.0,-0.01123,BUY 100 601899 @ 9.68；放量未跌支撑有效，空头逻辑未验证，加仓验证多空分歧收敛
2021-01-28,DynamicTeamAgent,601899.0,BUY,100,9.68,968.0,96677.0,97645.0,-2355.0,-0.02355,BUY 100 601899 @ 9.68；放量未跌支撑有效，多空分歧中博弈反转
2021-01-28,SocialGraphAgent,601899.0,BUY,100,9.68,968.0,95279.5,101408.5,1408.5,0.014085,BUY 100 601899 @ 9.68；放量未跌支撑有效，均值回归策略验证超卖反弹
2021-01-29,MomentumAgent,2415.0,SELL,100,63.0,6300.0,10576.5,96086.5,-3913.5,-0.039135,SELL 100 002415 @ 63.00；5日跌幅-5.6%弱势，止损换仓强势票002594
2021-01-29,MeanReversionAgent,300750.0,BUY,100,354.11,35411.0,61855.9,101005.9,1005.9,0.010059,BUY 100 300750 @ 354.11；近5日跌幅-13.21%，超卖严重，均值回归预期反弹
2021-01-29,DrawdownBuyerAgent,601899.0,BUY,100,9.6,960.0,23780.8,99065.99,-934.01,-0.0093401,BUY 100 601899 @ 9.60；放量未跌支撑有效，继续加仓摊薄成本，博弈回撤修复。
2021-01-29,RandomAgent,601899.0,SELL,100,9.6,960.0,69293.4,99367.4,-632.6,-0.006326,SELL 100 601899 @ 9.60；多空分歧过度拥挤，随机逻辑逆向清仓
2021-01-29,CommitteeTeamAgent,601899.0,BUY,100,9.68,968.0,94767.0,100837.0,837.0,0.00837,BUY 100 601899 @ 9.68；多信号聚合：放量未跌支撑有效，超卖-11.36%，均值回归与反转逻辑并行，小仓位参与博弈平衡风险。
2021-02-01,MeanReversionAgent,300750.0,BUY,100,350.33,35033.0,26822.9,100739.9,739.9,0.007399,BUY 100 300750 @ 350.33；超卖-11.74%，均值回归修复
2021-02-01,LowVolatilityAgent,333.0,SELL,100,98.2,9820.0,100495.0,100495.0,495.0,0.00495,SELL 100 000333 @ 98.20；000333 ret5和ret20均为负，弱势延续，为控制回撤清仓换现金。
2021-02-01,DrawdownBuyerAgent,601899.0,BUY,100,10.44,1044.0,22736.8,99185.67,-814.33,-0.0081433,BUY 100 601899 @ 10.44；放量未跌支撑有效，多空分歧中继续博弈回撤修复
2021-02-01,RandomAgent,300750.0,BUY,100,350.33,35033.0,34260.4,99566.4,-433.6,-0.004336,BUY 100 300750 @ 350.33；随机超跌反弹博弈，ret5=-11.74%
2021-02-02,MomentumAgent,002594,BUY,30,267.5,8025.0,2551.5,102471.5,2471.5,0.024715,BUY 30 002594 @ 267.50；002594 ret5=5.22%强势，ret20=21.65%趋势延续，追涨加仓
2021-02-02,MeanReversionAgent,601318,BUY,100,78.18,7818.0,19004.9,104296.9,4296.9,0.04296899999999999,BUY 100 601318 @ 78.18；Mean reversion signal
2021-02-02,DrawdownBuyerAgent,601318,BUY,100,78.18,7818.0,14918.8,102073.94,2073.94,0.0207394,BUY 100 601318 @ 78.18；回撤-5.81%，保险龙头价值修复，博弈支撑
2021-02-02,RandomAgent,300750,SELL,100,367.8,36780.0,71040.4,102532.4,2532.4,0.025324,SELL 100 300750 @ 367.80；随机止盈：买入后反弹5%，超跌逻辑兑现，获利了结转战其他分歧标的。
2021-02-02,PersuaderAgent,601899,BUY,100,10.8,1080.0,86181.0,100221.0,221.0,0.00221,BUY 100 601899 @ 10.80；放量未跌支撑有效，多方未退，加仓博弈突破
2021-02-03,MomentumAgent,002415,SELL,100,59.9,5990.0,8541.5,100636.5,636.5,0.006365,SELL 100 002415 @ 59.90；短期弱势，切换至强势标的
2021-02-03,MeanReversionAgent,002415,BUY,100,59.9,5990.0,13014.9,106695.9,6695.9,0.06695899999999999,BUY 100 002415 @ 59.90；短期超跌13%，均值回归机会，中期趋势向上，买入。
2021-02-03,LowVolatilityAgent,600036,BUY,100,53.05,5305.0,95190.0,100495.0,495.0,0.00495,BUY 100 600036 @ 53.05；低波动趋势，回撤可控，中期上涨明确
2021-02-03,DrawdownBuyerAgent,002415,BUY,100,59.9,5990.0,8928.8,103335.32,3335.32,0.0333532,BUY 100 002415 @ 59.90；5日深跌13.29%，回撤幅度大，均值回归概率上升，买入博弈修复。
2021-02-03,RandomAgent,601899,SELL,100,10.49,1049.0,72089.4,102964.4,2964.4,0.029644,SELL 100 601899 @ 10.49；多空分歧极致，放量未跌但未新高，随机止盈规避不确定性
2021-02-03,PersuaderAgent,601899,BUY,100,10.49,1049.0,85132.0,99818.0,-182.0,-0.00182,BUY 100 601899 @ 10.49；放量未跌支撑有效，多方积聚，突破概率上升，加仓博弈
2021-02-04,DrawdownBuyerAgent,601899,BUY,100,10.15,1015.0,7913.8,104639.89,4639.89,0.0463989,BUY 100 601899 @ 10.15；放量未跌支撑有效，20日回撤9.21%，回撤买入博弈修复。
2021-02-04,RandomAgent,600036,BUY,100,53.5,5350.0,66739.4,103449.4,3449.4,0.034494000000000004,BUY 100 600036 @ 53.50；随机跟随低波动策略，600036趋势稳定，放量突破前高概率增加
2021-02-04,FreeRiderAgent,601318,SELL,100,79.62,7962.0,99444.0,99444.0,-556.0,-0.00556,SELL 100 601318 @ 79.62；短期下跌趋势未改，量能平稳无反弹信号，止损换现金等待更明确机会
2021-02-05,MeanReversionAgent,601899,BUY,100,9.8,980.0,12034.9,105508.9,5508.9,0.055089,BUY 100 601899 @ 9.80；20日回撤-13.66%，放量未跌支撑，均值回归加仓博弈修复
2021-02-05,LowVolatilityAgent,600036,SELL,50,54.74,2737.0,97927.0,100664.0,664.0,0.00664,SELL 50 600036 @ 54.74；600036近期涨幅较大，ret20=17.47%，波动可能加大，减仓锁定部分利润，控制回撤风险。
2021-02-05,RandomAgent,601899,BUY,100,9.8,980.0,65759.4,104189.4,4189.4,0.041893999999999994,BUY 100 601899 @ 9.80；随机引入非共识，放量未跌支撑有效，博弈突破方向
2021-02-05,PersuaderAgent,601899,BUY,100,9.8,980.0,84152.0,98852.0,-1148.0,-0.01148,BUY 100 601899 @ 9.80；放量未跌支撑有效，多方积聚，加仓博弈突破
2021-02-05,CommitteeTeamAgent,601899,SELL,100,9.8,980.0,95747.0,101221.0,1221.0,0.01221,SELL 100 601899 @ 9.80；多空分歧未消，拥挤多头未出清风险增加，锁定利润降低风险
2021-02-05,DynamicTeamAgent,601899,BUY,100,9.8,980.0,95697.0,97657.0,-2343.0,-0.02343,BUY 100 601899 @ 9.80；放量未跌支撑有效，多方积聚，跟随加仓博弈修复
2021-02-08,MomentumAgent,002594,SELL,100,250.2,25020.0,33561.5,96633.5,-3366.5,-0.033665,SELL 100 002594 @ 250.20；近5日涨幅仅1.34%，弱势，换仓至更强趋势标的
2021-02-08,MeanReversionAgent,300750,SELL,100,404.0,40400.0,52434.9,111710.9,11710.9,0.11710899999999999,SELL 100 300750 @ 404.00；涨幅过大，均值回归预期回落，锁定部分利润
2021-02-08,DrawdownBuyerAgent,601899,SELL,100,10.59,1059.0,8972.8,106933.33,6933.33,0.0693333,SELL 100 601899 @ 10.59；20日回撤仅-0.75%，深度不足且拥挤多头未出清，锁定部分利润
2021-02-08,RandomAgent,601899,SELL,100,10.59,1059.0,66818.4,104344.4,4344.4,0.043443999999999997,SELL 100 601899 @ 10.59；随机视角：多空分歧极致，放量未跌后拥挤风险积聚，随机获利了结
2021-02-08,DynamicTeamAgent,601899,SELL,100,10.59,1059.0,96756.0,97815.0,-2185.0,-0.02185,SELL 100 601899 @ 10.59；多空分歧中锁定部分利润，拥挤多头未出清风险上升
2021-02-09,MomentumAgent,002594,SELL,100,257.0,25700.0,59261.5,98197.5,-1802.5,-0.018025,SELL 100 002594 @ 257.00；近5日回调-3.93%，趋势转弱，清仓换入更强标的
2021-02-09,MeanReversionAgent,601899,SELL,100,11.34,1134.0,53568.9,112660.9,12660.9,0.126609,SELL 100 601899 @ 11.34；拥挤风险未出清，多空分歧中锁定部分利润，保留现金等待均值回归机会
2021-02-09,LowVolatilityAgent,600036,SELL,50,55.26,2763.0,100690.0,100690.0,690.0,0.0069,SELL 50 600036 @ 55.26；600036近期涨幅较大，20日收益11.19%已超阈值，回撤风险上升，获利了结降低敞口。
2021-02-09,DrawdownBuyerAgent,601318,BUY,100,78.13,7813.0,1159.8,109211.55,9211.55,0.09211549999999999,BUY 100 601318 @ 78.13；20日回撤-11.03%深度超卖，ret5-0.06%企稳，价值修复机会
2021-02-09,TruthfulReporterAgent,601899,SELL,100,11.34,1134.0,100084.0,100084.0,84.0,0.00084,SELL 100 601899 @ 11.34；放量未跌后价格反弹至阻力区，拥挤多头未出清风险持续，多个agent卖出验证顶部特征，锁定利润。
2021-02-09,PersuaderAgent,300750,BUY,100,410.2,41020.0,43132.0,101162.0,1162.0,0.01162,BUY 100 300750 @ 410.20；300750放量突破，5日涨幅11.53%，动量强劲，资金流入明显，短期看多
2021-02-09,DynamicTeamAgent,600036,BUY,100,55.26,5526.0,91230.0,97890.0,-2110.0,-0.0211,BUY 100 600036 @ 55.26；低波动震荡防守，多空分歧下持有稳健标的
2021-02-09,SocialGraphAgent,601899,SELL,100,10.59,1059.0,96338.5,101864.5,1864.5,0.018645,SELL 100 601899 @ 10.59；多空分歧拥挤风险上升，多位agent卖出，跟随锁定利润
2021-02-10,MomentumAgent,000858,BUY,100,342.65,34265.0,24996.5,99420.0,-580.0,-0.0058,BUY 100 000858 @ 342.65；5日涨幅10.98%，20日12.22%，趋势强劲，放量上涨，追涨信号明确
2021-02-10,MeanReversionAgent,601899,SELL,100,12.08,1208.0,54776.9,113450.9,13450.9,0.134509,SELL 100 601899 @ 12.08；拥挤风险未消，放量未跌后顶部特征显现，锁定利润
2021-02-10,LowVolatilityAgent,000002,BUY,100,28.83,2883.0,97807.0,100690.0,690.0,0.0069,BUY 100 000002 @ 28.83；低波动标的，20日回撤后5日企稳，适合风险预算配置
2021-02-10,RandomAgent,000858,SELL,100,342.65,34265.0,101083.4,106538.4,6538.4,0.065384,SELL 100 000858 @ 342.65；5日涨幅10.98%，随机获利了结，规避回调风险
2021-02-10,TruthfulReporterAgent,600036,BUY,100,54.55,5455.0,94629.0,100084.0,84.0,0.00084,BUY 100 600036 @ 54.55；多空分歧下低波动防守，多个agent持有，稳健信号
2021-02-10,PersuaderAgent,601899,SELL,100,12.08,1208.0,44340.0,102518.0,2518.0,0.02518,SELL 100 601899 @ 12.08；拥挤多头未出清，放量反弹至阻力，多个agent卖出验证，锁定利润
